,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-0.000608174408779,0.0132488349158,0.00268252748783,0.0276919068946,-0.0127308748984,0.0247327840348,-0.0160507408243,-0.00581925977948,-0.0141225404709,-0.000472107357221,-0.00232192479708,-0.0385729949438,0.0171681403804,0.0061837605718,0.00647609738949,0.000999808238829,0.0288569100883,0.0179535707518,0.0287689156786,-0.0221666742554,0.00433303129639,-0.0312488984095,0.0282600097486,-0.00208930867602,0.000241316031021,-0.0482367381261,-0.00388973715763,-0.0169550889933,0.0400771324921,0.000421335696227
1,0.000153987109348,0.0113299652939,-0.0193077800784,0.0355715675263,-0.016537413186,0.0313145831635,-0.0198949251505,0.00416393404956,-0.0185195606923,0.000474897435598,0.00413145910698,0.00210718946858,0.0313425313462,0.0134964146548,0.0417990881286,0.00444433604258,0.0418586864642,-0.00653729070277,0.0628705854485,-0.0106646326358,0.0172563792577,-0.0379359175259,0.0346725318436,0.0112043211349,-0.00262757397336,-0.0373505741242,-0.0216690218002,-0.0483818095015,0.00754283310981,0.0178740864434
2,0.0105310690227,0.0237785293953,-0.131539788317,0.0196803434619,-0.0457680096406,0.00299585522532,-0.0205472771172,-0.0204970248367,-0.0375844615485,-0.0162931604275,-0.0173576372283,-0.0111598704525,0.0318660317947,-0.00579670405308,0.0200207003243,-0.0113845524239,-0.0111654152058,-0.124046846673,0.035260105317,0.00369691553564,0.00395359066417,-0.122087393922,-0.0173825993019,0.000543202685675,-0.00831373746906,-0.0259470151176,-0.0556794728573,-0.123857840928,-0.112653956294,-0.00472904199216
3,0.0394488025555,0.0450473846409,-0.165892554933,0.0134191123474,-0.0628088828376,-0.0177021316585,-0.0218220846672,-0.0180587138229,-0.0337758040301,-0.0132385558854,-0.0269979910495,-0.0467218853808,0.0315477083435,-0.00632045968932,-0.0114229532423,0.00801285899155,-0.0501673055255,-0.16036800596,-0.00333329330411,0.0222669736565,-0.0149842209978,-0.153862219157,-0.0427717068886,-0.0101350234605,-0.00269539755493,-0.0216198562272,-0.0580940923507,-0.128976416078,-0.179834532808,-0.0312583113843
4,0.0484082368622,0.0389574364016,-0.157607563614,0.0193531109258,-0.0658789891844,-0.0290005863801,-0.0239325802401,-0.0293031626583,-0.0370428717461,-0.0197405337568,-0.0311077692096,-0.0597510127907,0.0214307984451,-0.000239451109353,-0.0271351290456,0.00795954447255,-0.0558276986758,-0.153675407715,-0.0221444213961,0.0267994309076,-0.0275376238543,-0.139874116535,-0.0523647996767,-0.00912066798061,-0.00801914541143,-0.0229483901613,-0.0669768967037,-0.108241482007,-0.175148405901,-0.037343144428
5,0.0429203735614,0.0246868992873,-0.0736467884963,0.0400915310515,-0.0503139751088,-0.0224547301056,-0.0245980047104,-0.0293994518507,-0.0255368360897,-0.0212772682576,-0.0163169404656,-0.0472089311963,0.0187988561306,0.0165705190841,-0.0209027348583,0.00820341081204,-0.0181324500218,-0.0727080170632,-0.0207585484044,0.0252001422847,-0.0242289387199,-0.0595414476116,-0.0391644757995,0.00671069417796,-0.0151373962282,-0.0309953858587,-0.0645286666472,-0.0397556882071,-0.0828952418289,-0.0256097176729
6,0.0224150475757,0.0274281626768,-0.0592658081166,0.0483009439604,-0.0667456369542,0.00498411615273,-0.0377551222514,-0.051166186531,-0.0116256757112,-0.0510397797867,-0.0193928113564,-0.0277868617064,0.0177674344591,0.0153196886568,-0.034728618665,-0.0171769946685,-0.00617368062948,-0.0640380924309,-0.0099069823795,0.00652101557423,-0.00127203786491,-0.0405124778568,-0.0442296658251,0.0170140066741,-0.0294382184112,-0.045786707156,-0.0759501453496,-0.0250160166297,-0.0479171372534,-0.0088913498865
7,0.00158000405236,0.0641728703063,0.013860856406,0.0267805384686,-0.0732884568475,0.067551643584,-0.0373310657363,0.0111436554227,0.0467902453509,-0.0435125531489,-0.0213694030494,0.0305480009926,0.0391939137319,0.0056820651756,-0.0302703425317,-0.0205924664656,-0.0215394875926,-0.016197245362,-0.00889609023526,0.00995280237378,0.0340314733047,0.0185123695009,-0.0387454643623,-0.00415688046536,-0.0285826365669,-0.0515503171578,-0.0229532012865,0.0167714016328,0.017129041275,-0.0142379676198
8,-0.0159926690018,0.103872429862,0.0710626294564,-0.00561365539516,-0.0730767798254,0.113256516928,-0.0248541220535,0.071234806735,0.0890241343726,-0.0195780326329,-0.0212290944753,0.0779437378818,0.0559602909313,-0.00544518966729,-0.0200865075449,-0.0169700695515,-0.0401669800328,0.0243210764481,-0.0142657853833,0.0199210073056,0.0553956873674,0.0584839839756,-0.0359778443995,-0.0270016550196,-0.0208442643124,-0.0456030674788,0.0329417789989,0.0394636174666,0.063150343103,-0.0262540263432
9,-0.0188720907413,0.100120809004,0.131401620266,-0.0415260795291,-0.0437324802873,0.104915620877,0.0064984806999,0.108496267565,0.0772197864174,0.0368502591032,-0.00883032542692,0.0860334154898,0.0472318250535,-0.0143204177396,0.0102757214126,0.000784694057573,-0.0483775201048,0.0892586245153,-0.0316622433291,0.0402390610437,0.0351023978311,0.0928178302156,-0.0262233634735,-0.0450802192884,-0.00436258007403,-0.021579505958,0.0817166533643,0.0564399824235,0.111082685594,-0.0435706449079
10,-0.0312511657744,0.036217406289,0.0482323078374,-0.0606075301527,-0.0328000226457,0.00897024161586,0.028151045948,0.0127945434254,-0.000341565086983,0.0347939384435,-0.0138171908073,0.0249201033596,-0.0230197465581,-0.0405330174346,0.00615388591362,-0.0007847990271,-0.0359506474305,0.0676943974323,-0.0259916364181,0.0299814246203,-0.0232803298869,0.0188796319844,-0.0272007108548,-0.0259131334143,0.00750581726935,-0.011183470762,0.034480759466,-0.00624234300298,0.0662979802734,-0.0295648039111
11,-0.0484667070183,-0.00401876880643,-0.02953674916,-0.0786075493191,-0.0184015797234,-0.0708596881187,0.0264739362447,-0.0595096294985,-0.035527699657,-0.000293658793739,-0.0222546589199,-0.0092628337495,-0.0715042932042,-0.069035697107,0.00117018151322,-0.00433784298423,-0.0272976897536,0.0308650727251,-0.0222471079069,0.0171444645496,-0.0510673336713,-0.0511417216571,-0.043318379834,-0.0137966992842,0.01177649147,-0.0294393497641,-0.0205911193982,-0.056726711891,0.0240772845285,-0.0216161226836
